battery_power,blue,clock_speed,dual_sim,fc,int_memory,m_dep,mobile_wt,n_cores,pc,ram,talk_time,touch_screen,wifi,price_range,combined_g,screen_size,pixel_density
1379,True,1.5,False,6.0,9.0,0.8,118.0,8.0,13.0,1693.0,18,False,True,1,4,11.7,6323.9
1504,False,1.9,True,7.0,25.0,0.3,152.0,4.0,9.0,1788.0,13,False,True,1,4,17.0,43055.0
1945,False,1.2,False,3.0,26.0,0.7,112.0,6.0,5.0,3322.0,20,False,True,3,2,19.3,84899.5
1630,True,2.8,True,0.0,32.0,0.9,80.0,6.0,1.0,1751.0,20,False,True,2,4,15.6,78776.4
1125,True,2.7,False,10.0,23.0,0.4,117.0,1.0,14.0,1641.0,12,True,False,1,3,16.1,45142.0
614,True,0.7,False,4.0,51.0,0.1,178.0,7.0,7.0,2854.0,12,False,True,2,4,12.2,86268.9
854,False,1.0,False,5.0,17.0,0.9,101.0,4.0,9.0,3115.0,2,False,False,2,4,7.0,119720.0
1470,True,1.7,True,6.0,45.0,0.1,121.0,1.0,9.0,3259.0,14,False,True,3,3,10.0,84693.0
1826,True,0.5,True,5.0,49.0,0.6,172.0,8.0,6.0,1612.0,17,True,False,2,4,19.2,82755.7
807,True,0.5,True,0.0,37.0,0.2,127.0,4.0,0.0,2319.0,4,False,False,1,2,6.4,31735.2
1996,True,2.8,True,0.0,7.0,0.1,138.0,5.0,4.0,1258.0,16,False,False,1,4,22.0,46126.0
1083,True,2.0,False,3.0,41.0,0.7,158.0,5.0,5.0,1543.0,10,False,True,1,2,18.2,59926.8
1035,False,0.5,True,14.0,49.0,0.3,178.0,2.0,15.0,3991.0,19,False,False,3,4,12.6,53345.6
1521,True,1.6,False,5.0,62.0,0.3,143.0,1.0,9.0,3555.0,19,False,False,3,4,5.4,204655.6
1314,True,2.8,True,13.0,5.0,1.0,87.0,4.0,18.0,3411.0,18,False,False,3,4,23.3,1801.9
535,False,1.9,False,5.0,24.0,0.2,190.0,8.0,19.0,524.0,4,False,False,0,2,9.5,74363.2
673,True,1.9,False,13.0,35.0,0.4,142.0,6.0,14.0,3541.0,4,False,True,3,4,24.8,69383.9
1219,False,1.6,True,5.0,4.0,0.3,169.0,6.0,7.0,1998.0,4,False,False,2,2,9.2,261898.0
1606,True,0.5,True,0.0,33.0,0.9,200.0,5.0,0.0,3437.0,2,False,False,3,4,11.0,10990.0
1603,True,0.5,True,1.0,17.0,0.5,114.0,2.0,8.0,1637.0,11,False,True,1,4,17.3,30000.6
1958,False,0.5,False,6.0,52.0,0.4,153.0,1.0,14.0,3064.0,3,False,False,3,4,9.2,306125.2
695,False,0.5,False,18.0,12.0,0.6,196.0,2.0,19.0,2855.0,7,True,True,2,4,20.6,146408.8
1441,False,0.6,True,0.0,53.0,0.5,106.0,1.0,12.0,1393.0,4,True,True,1,4,9.8,24726.1
1470,False,2.2,True,4.0,33.0,0.4,138.0,7.0,10.0,1633.0,4,False,False,2,4,18.4,193397.8
1890,False,1.1,False,4.0,48.0,0.5,127.0,4.0,5.0,2392.0,15,False,True,3,4,10.8,243927.4
1152,True,2.1,True,0.0,26.0,0.3,82.0,2.0,0.0,3284.0,8,False,True,3,4,15.1,144476.3
1619,True,0.9,False,3.0,20.0,0.9,117.0,6.0,9.0,464.0,16,False,True,0,3,8.6,111551.2
1002,True,1.8,False,1.0,45.0,0.7,180.0,7.0,7.0,1234.0,18,True,False,0,3,23.0,41505.9
742,True,0.5,False,0.0,36.0,0.7,139.0,3.0,1.0,292.0,6,True,True,0,4,8.0,186921.0
1306,True,2.1,True,2.0,33.0,0.4,174.0,3.0,9.0,2521.0,16,False,False,2,4,7.8,139831.5
1424,True,2.9,True,0.0,20.0,0.6,180.0,5.0,0.0,2658.0,19,False,False,2,3,15.0,14467.9
942,False,1.4,True,8.0,27.0,0.5,91.0,4.0,9.0,587.0,13,True,True,0,2,6.7,172407.2
1934,True,2.7,False,8.0,2.0,0.1,118.0,4.0,16.0,2190.0,9,False,True,2,4,18.0,15151.9
1290,True,1.4,True,19.0,35.0,0.3,110.0,4.0,20.0,879.0,8,False,False,0,4,16.1,18665.2
930,False,2.1,True,0.0,54.0,0.9,80.0,1.0,13.0,1743.0,9,True,False,2,2,7.1,389598.2
1699,True,0.5,False,16.0,21.0,0.1,156.0,4.0,20.0,1181.0,18,True,False,1,3,16.0,7212.2
1849,True,0.5,False,1.0,29.0,0.5,181.0,7.0,12.0,3330.0,15,False,True,3,3,14.6,133034.8
1922,False,0.5,False,15.0,42.0,0.6,153.0,8.0,16.0,3564.0,17,False,False,3,4,12.0,113704.2
548,False,1.0,True,0.0,56.0,0.4,146.0,4.0,14.0,562.0,8,True,True,0,4,22.0,49484.0
916,True,0.5,False,0.0,47.0,0.2,82.0,4.0,1.0,1659.0,11,True,False,1,4,14.9,107233.0
1783,True,0.5,False,8.0,14.0,0.6,183.0,8.0,11.0,1816.0,7,False,True,2,2,13.9,102522.3
1083,True,1.4,True,2.0,49.0,0.8,156.0,5.0,9.0,1338.0,5,True,True,0,4,17.9,8289.7
1698,False,2.8,False,10.0,7.0,0.8,131.0,8.0,12.0,2992.0,17,True,False,2,4,15.3,863.3
1969,False,0.8,True,5.0,7.0,0.2,85.0,8.0,20.0,315.0,7,True,False,0,4,17.5,14494.2
869,False,1.9,False,0.0,2.0,0.6,197.0,7.0,3.0,3249.0,12,False,True,2,2,19.0,14559.3
1337,True,2.7,True,0.0,5.0,0.7,200.0,4.0,1.0,3242.0,20,True,False,2,2,10.0,16566.9
637,True,0.8,True,2.0,28.0,0.6,194.0,4.0,6.0,2725.0,7,False,False,2,2,18.0,77340.0
833,True,0.6,True,0.0,27.0,0.3,145.0,4.0,2.0,586.0,19,False,True,0,4,20.6,40641.3
1248,False,2.4,False,6.0,9.0,0.4,89.0,3.0,8.0,2454.0,13,True,False,2,4,12.0,9975.5
1174,True,0.9,False,7.0,30.0,1.0,147.0,4.0,20.0,804.0,16,True,True,0,2,22.0,42069.8
1831,True,2.3,False,3.0,44.0,0.2,148.0,7.0,14.0,2460.0,18,False,False,2,4,11.2,43426.9
1002,False,2.6,True,7.0,27.0,0.1,146.0,1.0,10.0,1295.0,17,False,True,0,3,23.4,5460.0
1010,True,2.0,True,2.0,8.0,0.9,139.0,5.0,3.0,2625.0,12,True,False,2,4,18.6,28144.0
1117,True,0.5,True,2.0,21.0,0.1,177.0,2.0,19.0,1999.0,2,False,True,1,3,17.5,29275.7
990,True,2.7,True,3.0,15.0,0.9,153.0,2.0,7.0,2698.0,6,False,False,2,3,13.6,185082.5
1564,False,1.4,False,5.0,26.0,0.1,129.0,6.0,16.0,3742.0,13,True,False,3,4,13.3,9808.6
1065,False,2.8,True,0.0,21.0,0.1,158.0,5.0,3.0,1193.0,20,False,True,1,4,20.6,63530.1
1982,False,1.1,False,12.0,24.0,0.1,129.0,7.0,16.0,3511.0,15,True,True,3,3,21.3,67181.8
1607,False,1.1,True,6.0,20.0,1.0,192.0,2.0,8.0,885.0,14,True,False,0,4,11.0,70898.2
1066,False,3.0,True,6.0,5.0,0.5,167.0,5.0,7.0,1044.0,11,False,False,0,4,10.6,7520.0
681,False,0.5,True,12.0,17.0,0.9,194.0,5.0,19.0,2548.0,5,False,True,2,4,6.1,103515.1
1163,True,2.1,True,0.0,19.0,0.9,132.0,2.0,1.0,2940.0,15,False,True,2,4,13.0,45808.0
1285,False,0.8,True,4.0,11.0,0.8,199.0,5.0,7.0,3966.0,2,True,True,3,4,22.7,149591.9
753,True,0.5,False,11.0,48.0,0.1,121.0,8.0,20.0,3484.0,16,False,False,3,4,14.9,53523.2
1779,True,2.6,True,2.0,5.0,0.8,90.0,1.0,3.0,1246.0,20,True,False,1,2,12.2,172403.7
987,True,1.9,False,4.0,52.0,0.5,83.0,3.0,8.0,2757.0,15,True,False,2,4,20.8,14826.2
511,False,0.9,True,15.0,24.0,0.6,136.0,3.0,18.0,2378.0,4,False,False,1,4,18.2,25488.4
1044,False,1.8,False,4.0,12.0,0.7,104.0,6.0,5.0,1794.0,19,True,True,1,4,19.3,80491.7
1855,False,0.5,False,5.0,32.0,0.6,187.0,8.0,18.0,3933.0,7,False,True,3,3,7.0,44283.9
946,True,1.4,False,9.0,26.0,0.1,186.0,6.0,10.0,1637.0,6,False,True,0,3,7.6,32005.7
657,True,1.9,True,2.0,21.0,0.1,110.0,8.0,8.0,783.0,11,True,False,0,3,6.1,220168.0
1673,True,1.6,False,2.0,42.0,0.5,182.0,5.0,6.0,3094.0,20,False,False,2,2,12.6,11532.2
731,True,0.5,True,0.0,28.0,0.5,130.0,8.0,0.0,1774.0,10,False,False,1,4,14.4,30386.7
926,True,0.8,False,6.0,59.0,0.8,161.0,7.0,14.0,256.0,2,False,True,0,4,19.3,3451.4
1261,False,0.5,False,3.0,52.0,0.3,86.0,2.0,9.0,1365.0,16,False,True,1,4,9.5,91004.7
618,False,1.1,False,11.0,45.0,0.2,188.0,3.0,20.0,2339.0,10,True,False,2,4,19.1,97568.1
936,True,2.3,False,5.0,57.0,0.2,129.0,2.0,6.0,2049.0,5,True,False,1,4,14.4,42796.2
1485,True,0.9,True,0.0,28.0,0.8,158.0,5.0,1.0,3241.0,11,True,False,3,4,17.8,21322.1
1339,True,0.5,True,10.0,21.0,0.5,80.0,4.0,11.0,867.0,3,True,False,0,4,8.5,141218.0
508,True,1.3,False,1.0,50.0,0.7,82.0,5.0,9.0,2175.0,14,False,True,1,2,14.6,8348.6
1938,True,0.5,True,5.0,44.0,0.5,121.0,2.0,9.0,3497.0,18,True,False,3,2,20.6,122017.7
995,False,1.3,True,1.0,10.0,0.1,104.0,4.0,3.0,609.0,5,False,True,0,3,11.4,42751.1
1086,True,1.7,True,0.0,43.0,0.2,111.0,6.0,1.0,3285.0,17,True,False,2,4,12.1,5322.3
1322,False,2.3,True,1.0,35.0,0.1,157.0,1.0,3.0,3684.0,6,False,False,3,4,17.0,18449.6
1864,False,1.9,True,2.0,57.0,0.1,181.0,6.0,6.0,3586.0,8,False,True,3,2,21.0,109202.2
1944,True,0.5,False,1.0,26.0,0.5,92.0,4.0,9.0,2322.0,7,False,True,2,4,20.6,10818.3
581,False,0.6,False,5.0,56.0,0.2,180.0,2.0,10.0,354.0,13,True,True,0,4,10.8,27360.6
1020,True,0.7,True,3.0,27.0,0.7,128.0,4.0,4.0,3204.0,9,False,True,3,4,18.0,75664.3
1936,False,1.3,False,2.0,44.0,0.1,139.0,3.0,3.0,1400.0,3,False,True,1,2,18.4,31628.8
1329,True,1.7,False,5.0,23.0,0.6,198.0,8.0,6.0,2308.0,9,True,False,1,4,14.9,17393.3
808,True,0.5,True,3.0,46.0,0.5,105.0,8.0,15.0,1082.0,10,False,True,0,3,15.8,3984.2
994,False,1.2,True,4.0,40.0,0.9,164.0,2.0,17.0,3104.0,11,False,False,2,2,18.4,13497.0
1811,True,2.0,False,3.0,22.0,0.2,82.0,2.0,8.0,2847.0,4,False,True,2,4,9.2,23892.6
765,True,2.5,False,3.0,44.0,0.3,88.0,8.0,11.0,2256.0,19,True,True,2,2,6.1,413895.7
993,True,2.3,True,0.0,16.0,0.4,106.0,7.0,13.0,1113.0,6,False,True,0,2,14.0,49638.3
1136,True,1.6,False,15.0,32.0,0.5,150.0,6.0,19.0,3210.0,8,True,True,3,3,10.4,95176.0
719,True,0.5,True,0.0,23.0,0.4,113.0,6.0,9.0,3990.0,12,True,True,3,4,16.6,44839.6
733,True,0.6,True,0.0,63.0,0.3,105.0,7.0,10.0,984.0,9,False,True,0,3,17.5,94402.9
1946,False,2.7,True,8.0,8.0,0.3,123.0,8.0,19.0,3117.0,2,False,False,3,3,6.0,199383.8
1230,True,1.6,False,0.0,48.0,0.7,111.0,7.0,2.0,1622.0,16,True,True,2,4,24.8,155140.3
1577,False,1.0,True,0.0,64.0,0.1,105.0,3.0,7.0,2967.0,7,True,True,3,4,7.6,21856.8
1514,True,1.4,False,3.0,12.0,0.6,138.0,3.0,4.0,1037.0,15,False,True,0,4,15.3,10760.0
579,True,2.5,False,3.0,7.0,1.0,89.0,8.0,10.0,2908.0,11,False,True,2,2,12.6,97280.6
574,True,3.0,False,1.0,30.0,0.9,126.0,2.0,3.0,1167.0,19,False,False,0,4,5.8,21620.0
1072,True,2.2,True,6.0,19.0,0.4,114.0,8.0,16.0,2715.0,16,True,False,2,2,17.5,19043.4
843,False,1.3,True,1.0,16.0,0.9,119.0,7.0,4.0,1734.0,14,False,True,1,2,18.8,23089.1
1492,True,1.5,False,5.0,11.0,0.9,85.0,3.0,7.0,2259.0,19,True,True,3,2,18.4,159797.0
1807,True,2.9,False,0.0,16.0,0.2,125.0,3.0,0.0,2921.0,17,True,False,3,2,9.4,183799.5
909,True,0.7,True,7.0,47.0,0.1,146.0,3.0,9.0,1244.0,16,True,False,0,2,17.2,39164.5
1876,False,1.3,True,9.0,64.0,1.0,98.0,3.0,19.0,3132.0,2,True,True,3,4,17.0,42741.2
1436,True,2.4,True,3.0,23.0,0.3,106.0,5.0,4.0,2488.0,8,False,False,2,4,8.9,29963.9
1251,False,0.5,True,10.0,29.0,0.7,133.0,6.0,16.0,1052.0,11,False,False,0,4,14.2,12818.9
636,False,0.5,False,8.0,28.0,0.9,152.0,2.0,15.0,2927.0,3,False,False,2,4,16.2,6778.8
1354,True,0.7,True,3.0,26.0,0.5,136.0,4.0,6.0,2090.0,13,True,False,1,4,5.1,53460.0
930,True,0.5,True,3.0,34.0,0.5,190.0,4.0,16.0,2131.0,6,False,True,2,4,7.3,248260.3
1830,True,1.0,False,7.0,47.0,0.3,117.0,1.0,11.0,3362.0,11,False,False,3,4,16.4,136674.5
1424,False,0.5,True,16.0,23.0,0.6,80.0,4.0,18.0,1053.0,16,True,True,1,4,17.8,130704.3
583,True,0.9,True,1.0,51.0,0.9,88.0,8.0,2.0,1799.0,7,True,False,1,2,18.4,161655.0
648,True,0.5,True,9.0,54.0,0.4,109.0,5.0,20.0,3124.0,13,False,False,3,4,5.0,419000.2
1203,True,0.5,True,0.0,11.0,0.9,109.0,2.0,12.0,1672.0,19,True,False,0,4,21.4,834.1
1777,False,2.2,True,0.0,15.0,0.2,100.0,4.0,7.0,1552.0,10,True,False,1,3,12.8,37759.5
1299,True,2.8,True,0.0,64.0,0.5,83.0,6.0,6.0,1938.0,5,False,True,1,3,20.6,2027.6
1494,False,1.9,False,2.0,47.0,0.4,129.0,2.0,9.0,3202.0,14,False,False,3,4,13.0,18741.5
527,False,0.7,True,4.0,53.0,0.9,128.0,1.0,11.0,1302.0,13,False,False,0,2,14.8,8710.0
793,True,2.8,True,1.0,64.0,0.4,179.0,4.0,2.0,2296.0,5,True,False,1,4,12.0,68575.7
873,True,0.5,True,6.0,8.0,0.6,152.0,7.0,9.0,575.0,7,False,True,0,3,17.0,104331.0
722,False,1.1,False,12.0,12.0,1.0,93.0,6.0,20.0,2359.0,3,False,False,1,2,14.3,13230.6
1250,True,1.5,False,14.0,20.0,0.4,167.0,5.0,18.0,3314.0,6,True,True,2,4,7.8,1438.5
1358,False,1.7,False,0.0,60.0,0.6,147.0,3.0,1.0,440.0,13,False,False,0,3,17.2,84506.7
1035,True,1.9,True,8.0,11.0,1.0,173.0,6.0,10.0,2002.0,5,True,False,1,3,18.8,75541.4
1289,False,0.8,True,3.0,16.0,0.9,161.0,6.0,17.0,3167.0,20,True,False,3,4,16.1,82105.7
1445,False,2.2,True,2.0,37.0,0.4,82.0,2.0,6.0,3480.0,17,True,True,3,3,23.3,31506.9
1702,True,2.3,True,12.0,47.0,0.6,107.0,2.0,19.0,595.0,19,False,True,1,4,10.0,210961.2
534,False,0.5,True,4.0,2.0,0.2,85.0,5.0,16.0,2466.0,18,True,True,2,2,5.8,191624.1
628,True,1.8,False,5.0,60.0,0.2,87.0,6.0,6.0,1337.0,14,True,False,1,2,13.9,115546.6
713,False,1.4,True,4.0,53.0,0.8,98.0,1.0,17.0,1462.0,13,False,True,0,3,26.2,6934.0
1207,False,0.5,False,0.0,58.0,0.3,112.0,8.0,0.0,503.0,5,True,False,0,3,7.6,36379.7
683,True,2.1,False,7.0,30.0,0.1,197.0,7.0,8.0,2066.0,15,False,False,1,2,9.0,116905.0
594,True,2.6,False,1.0,27.0,0.1,196.0,5.0,2.0,708.0,17,True,True,0,2,17.7,12141.0
537,True,2.0,False,1.0,55.0,0.3,103.0,7.0,2.0,2029.0,12,True,True,1,4,11.2,132913.4
1565,True,0.5,False,0.0,38.0,0.1,121.0,5.0,1.0,308.0,7,True,True,0,3,25.5,41775.8
1052,False,0.9,False,1.0,6.0,0.8,195.0,4.0,16.0,552.0,11,False,True,0,2,6.1,359057.2
713,False,1.6,False,4.0,63.0,0.7,89.0,2.0,8.0,2082.0,12,False,False,1,4,18.0,10071.1
1766,True,0.5,True,1.0,16.0,0.6,141.0,5.0,7.0,3314.0,17,False,True,3,2,11.4,13453.9
584,True,1.7,True,1.0,19.0,0.4,199.0,4.0,4.0,3996.0,17,True,True,3,4,15.0,82281.1
1541,True,1.5,True,6.0,5.0,0.5,109.0,4.0,10.0,1795.0,4,True,True,1,4,7.6,116791.6
837,False,2.4,True,1.0,51.0,0.2,104.0,5.0,15.0,594.0,20,False,True,0,3,17.1,68314.5
935,True,0.5,True,3.0,58.0,0.1,155.0,5.0,12.0,2473.0,9,False,True,2,4,10.8,64314.2
665,True,0.7,False,0.0,31.0,0.1,185.0,5.0,2.0,690.0,15,False,False,0,4,5.4,165700.7
680,True,2.4,False,13.0,34.0,0.4,157.0,2.0,17.0,3845.0,4,True,True,3,4,15.0,64849.9
877,False,1.5,True,0.0,17.0,0.1,195.0,7.0,0.0,2004.0,9,True,True,1,4,13.6,155297.1
1493,False,1.5,True,13.0,53.0,0.5,102.0,5.0,16.0,2083.0,20,True,True,2,2,24.2,14023.1
1762,False,0.6,False,3.0,26.0,0.1,83.0,6.0,14.0,2661.0,4,True,False,2,4,11.4,32421.1
842,True,1.8,True,4.0,57.0,1.0,124.0,3.0,10.0,1903.0,14,True,False,1,2,8.9,28543.8
925,True,2.1,False,9.0,56.0,0.2,196.0,1.0,14.0,2466.0,5,False,False,2,3,8.0,239780.0
1692,False,2.1,False,4.0,2.0,0.9,106.0,1.0,17.0,3779.0,7,True,True,3,4,9.5,380599.6
1576,True,2.2,False,8.0,5.0,0.7,139.0,3.0,17.0,3904.0,7,True,True,3,3,5.1,39914.1
1065,False,1.7,True,4.0,48.0,0.3,162.0,6.0,8.0,265.0,12,False,False,0,4,8.0,289278.0
958,True,1.6,False,9.0,60.0,0.4,200.0,1.0,12.0,1417.0,19,False,True,0,4,10.8,50762.0
623,True,0.8,False,6.0,26.0,0.3,197.0,7.0,12.0,1769.0,16,False,False,1,4,10.0,59919.2
897,False,1.4,True,1.0,17.0,0.4,171.0,1.0,2.0,2948.0,5,False,True,2,2,12.4,81697.1
1110,False,1.5,False,4.0,41.0,0.1,152.0,3.0,16.0,2572.0,16,False,True,2,4,16.8,69285.7
616,True,2.2,False,3.0,21.0,0.8,150.0,7.0,4.0,3267.0,19,False,False,2,4,19.2,9271.4
1680,True,1.2,True,6.0,37.0,0.7,168.0,4.0,7.0,1459.0,2,True,False,1,4,15.3,54630.7
1715,False,1.3,False,0.0,12.0,0.3,94.0,8.0,6.0,1633.0,5,True,True,2,4,18.0,113968.0
983,False,0.6,True,0.0,45.0,0.1,130.0,4.0,11.0,2052.0,6,False,True,1,4,5.8,196955.2
720,True,0.9,True,12.0,14.0,0.8,165.0,4.0,14.0,1086.0,3,True,False,0,4,15.7,28767.1
1660,False,0.6,False,2.0,24.0,0.8,169.0,2.0,3.0,2402.0,14,True,True,2,4,15.6,25402.0
1564,False,1.5,True,1.0,42.0,0.7,108.0,2.0,2.0,3376.0,7,True,False,3,2,7.0,453782.6
592,False,0.8,True,1.0,52.0,0.9,103.0,7.0,10.0,1507.0,4,False,True,0,2,5.0,64408.0
969,False,1.8,True,2.0,44.0,0.6,158.0,3.0,7.0,641.0,8,False,True,0,4,9.1,16681.6
1356,True,0.5,True,0.0,35.0,0.8,131.0,1.0,19.0,3451.0,17,True,True,3,3,5.4,137718.9
504,True,1.0,False,8.0,14.0,0.5,189.0,7.0,9.0,1607.0,10,True,True,0,3,15.0,66309.9
1546,True,0.5,True,3.0,6.0,0.2,101.0,1.0,4.0,3521.0,9,False,False,3,4,18.6,6443.4
689,False,2.9,True,3.0,7.0,0.8,147.0,2.0,6.0,1241.0,16,False,False,0,4,9.0,39068.2
1685,False,0.6,False,14.0,16.0,0.6,137.0,7.0,15.0,881.0,17,True,True,0,2,6.7,25594.0
1792,True,1.0,False,3.0,62.0,0.3,170.0,7.0,8.0,2563.0,15,False,True,3,4,22.8,136427.1
1786,False,1.2,False,11.0,61.0,0.1,123.0,3.0,14.0,3033.0,17,True,False,3,2,17.8,3596.1
1944,False,0.6,True,9.0,59.0,0.2,132.0,7.0,10.0,769.0,3,False,True,0,4,23.0,29742.9
1077,True,2.5,False,13.0,49.0,0.6,131.0,4.0,14.0,3454.0,2,False,True,3,4,20.2,17840.9
648,True,1.8,False,1.0,60.0,0.1,195.0,4.0,4.0,819.0,4,False,False,0,4,10.4,162119.3
1702,True,0.5,True,8.0,2.0,0.6,185.0,6.0,19.0,435.0,3,True,True,0,2,15.0,82951.4
1571,False,2.9,False,1.0,30.0,0.9,150.0,7.0,3.0,586.0,4,True,True,0,2,13.5,57005.9
856,True,1.1,True,14.0,19.0,0.7,125.0,6.0,19.0,650.0,10,False,True,0,4,17.0,120062.8
1786,False,2.6,False,6.0,14.0,1.0,115.0,4.0,15.0,3038.0,14,False,False,3,3,18.0,31210.7
914,True,0.7,False,1.0,60.0,0.9,198.0,5.0,4.0,3736.0,5,False,False,3,4,16.1,38608.7
1615,True,2.8,False,3.0,9.0,0.9,117.0,1.0,13.0,2948.0,3,True,False,2,3,8.5,43232.5
649,True,1.4,False,4.0,19.0,0.8,190.0,7.0,12.0,739.0,2,True,False,0,4,18.0,29641.3
1646,False,2.5,False,3.0,25.0,0.6,200.0,2.0,5.0,686.0,11,True,False,0,4,10.0,33928.8
1189,True,1.9,False,5.0,7.0,0.5,164.0,2.0,20.0,841.0,11,True,False,0,2,16.4,2962.5
1043,False,2.7,False,3.0,29.0,0.2,83.0,8.0,17.0,1183.0,8,False,False,0,3,5.8,136567.4
1920,False,0.6,True,3.0,19.0,0.5,131.0,3.0,8.0,3943.0,4,True,False,3,4,13.0,59372.3
1220,True,2.8,False,1.0,54.0,0.7,109.0,7.0,20.0,1037.0,15,False,False,0,3,7.2,66439.9
1748,True,0.5,True,11.0,53.0,0.5,114.0,4.0,20.0,2633.0,9,False,False,2,4,16.0,49766.4
907,True,2.6,True,7.0,44.0,0.2,160.0,3.0,12.0,3911.0,8,False,False,3,2,14.3,9022.7
1193,True,2.3,False,7.0,20.0,1.0,158.0,7.0,13.0,1958.0,2,False,False,2,3,8.6,319252.1
1766,True,0.5,True,1.0,22.0,0.8,122.0,8.0,4.0,3297.0,16,False,False,3,4,8.6,44597.4
1278,True,1.0,False,7.0,24.0,0.8,170.0,3.0,16.0,3141.0,11,True,True,3,4,6.3,380920.6
1234,False,1.7,True,8.0,17.0,0.9,174.0,6.0,15.0,3351.0,19,False,True,2,2,15.0,10101.7
1961,True,1.5,False,10.0,55.0,0.5,100.0,7.0,20.0,2355.0,6,True,True,3,3,15.7,103539.4
1745,False,2.9,False,0.0,3.0,0.9,105.0,3.0,0.0,1308.0,2,True,False,1,4,5.0,138790.8
1442,False,0.6,True,1.0,27.0,0.4,127.0,5.0,8.0,991.0,7,False,False,0,3,16.1,10607.0
1083,True,2.9,True,1.0,39.0,1.0,173.0,8.0,2.0,3248.0,6,False,True,2,4,10.0,28346.6
868,True,0.9,False,5.0,5.0,0.4,137.0,4.0,7.0,1519.0,2,False,True,0,2,13.0,4033.8
864,False,1.6,True,0.0,53.0,0.3,88.0,6.0,1.0,493.0,10,True,False,0,4,20.1,18718.0
1142,True,1.2,False,0.0,2.0,0.6,114.0,6.0,0.0,1747.0,14,True,False,1,2,7.0,68441.0
608,True,0.5,True,0.0,64.0,0.9,94.0,4.0,0.0,2517.0,7,True,True,1,3,17.9,301.9
983,False,1.8,False,0.0,53.0,0.9,187.0,1.0,4.0,1389.0,8,True,True,1,4,18.8,62615.7
1720,False,1.6,False,18.0,2.0,0.8,188.0,5.0,20.0,2522.0,2,False,True,2,4,11.2,26720.0
1802,True,1.2,True,8.0,27.0,0.5,116.0,5.0,16.0,1885.0,7,True,False,2,3,13.5,32314.0
591,False,2.1,True,18.0,16.0,0.5,196.0,7.0,20.0,704.0,4,True,True,0,4,14.9,110278.7
1205,True,2.7,False,5.0,10.0,0.1,163.0,6.0,10.0,953.0,20,True,True,0,2,21.1,28448.8
1369,True,1.7,True,3.0,28.0,0.6,108.0,1.0,18.0,3206.0,4,False,False,3,2,21.9,97329.6
713,False,0.9,True,0.0,42.0,0.1,94.0,1.0,14.0,928.0,9,False,True,0,2,15.6,75442.6
1082,False,2.3,True,11.0,2.0,1.0,101.0,4.0,20.0,2177.0,17,True,False,1,2,12.2,23619.0
1719,True,2.1,True,0.0,52.0,0.1,187.0,3.0,1.0,2610.0,11,True,True,2,3,10.0,21684.0
1544,False,2.4,False,18.0,12.0,0.1,186.0,7.0,20.0,489.0,2,False,True,0,4,9.8,40477.6
1090,True,2.3,False,1.0,8.0,0.6,128.0,8.0,8.0,3839.0,11,False,True,3,4,17.3,117479.2
1991,False,2.8,False,3.0,15.0,0.1,181.0,1.0,13.0,1861.0,17,True,True,1,4,9.4,32875.1
1367,False,2.9,False,4.0,56.0,0.8,176.0,2.0,6.0,299.0,10,True,False,0,2,6.3,3668.6
1179,True,0.5,False,7.0,32.0,0.3,182.0,2.0,12.0,340.0,16,False,False,0,4,16.8,7341.4
721,True,2.7,True,1.0,15.0,0.2,102.0,5.0,18.0,3606.0,5,True,True,3,4,10.0,82202.5
1549,True,1.8,True,0.0,62.0,0.7,91.0,4.0,4.0,799.0,9,False,True,0,3,7.6,21753.9
1349,True,2.1,True,3.0,46.0,0.9,134.0,6.0,12.0,2367.0,10,False,True,1,3,13.0,10159.7
1799,False,1.0,False,1.0,30.0,0.6,123.0,3.0,9.0,445.0,10,True,False,0,4,12.8,66809.5
1075,False,0.5,True,2.0,11.0,0.2,122.0,1.0,16.0,3927.0,7,False,False,3,3,8.5,56399.9
684,True,0.9,True,3.0,63.0,1.0,157.0,5.0,9.0,3756.0,12,True,True,3,4,17.7,15612.5
1837,False,0.5,False,9.0,36.0,0.9,162.0,4.0,20.0,770.0,15,False,True,0,2,14.0,48956.6
1619,True,1.9,False,2.0,21.0,0.4,138.0,1.0,9.0,1641.0,13,False,False,1,4,7.3,3541.4
965,True,1.4,False,1.0,13.0,0.9,197.0,8.0,2.0,2343.0,15,False,False,2,3,20.8,39537.3
730,False,1.5,False,9.0,9.0,0.7,122.0,4.0,15.0,2787.0,7,False,True,2,3,12.8,179622.4
1361,True,1.4,False,1.0,47.0,1.0,169.0,5.0,2.0,2495.0,16,False,True,2,2,10.6,114862.5
1494,False,1.6,False,3.0,45.0,0.8,158.0,5.0,4.0,3208.0,4,False,False,3,4,14.2,24979.6
1027,True,0.8,False,7.0,18.0,1.0,146.0,7.0,11.0,1234.0,14,False,True,0,3,8.1,22283.0
1807,False,0.8,True,0.0,38.0,0.2,97.0,8.0,0.0,1069.0,7,False,False,1,4,9.2,262635.7
709,False,2.4,True,1.0,11.0,0.1,130.0,5.0,11.0,3568.0,3,False,True,3,2,21.3,8553.5
689,False,1.4,False,2.0,45.0,0.5,103.0,5.0,11.0,3585.0,10,False,False,3,3,10.0,21068.8
955,True,0.5,False,2.0,2.0,0.6,155.0,4.0,10.0,1974.0,18,True,False,1,3,14.0,38336.6
